Date,Day of Week,Weekday / Saturday / Sunday,Holiday,Mode,Entries Or Boardings
6/2/2020 12:00:00 AM,Tue,Weekday,No,Rail,45778
6/2/2020 12:00:00 AM,Tue,Weekday,No,Bus,132094
6/1/2020 12:00:00 AM,Mon,Weekday,No,Rail,43494
6/1/2020 12:00:00 AM,Mon,Weekday,No,Bus,142156
5/31/2020 12:00:00 AM,Sun,Sunday,No,Rail,20404
5/31/2020 12:00:00 AM,Sun,Sunday,No,Bus,21574
5/30/2020 12:00:00 AM,Sat,Saturday,No,Rail,24161
5/30/2020 12:00:00 AM,Sat,Saturday,No,Bus,27637
5/29/2020 12:00:00 AM,Fri,Weekday,No,Rail,42016
5/29/2020 12:00:00 AM,Fri,Weekday,No,Bus,59440
5/28/2020 12:00:00 AM,Thu,Weekday,No,Rail,38943
5/28/2020 12:00:00 AM,Thu,Weekday,No,Bus,51917
5/27/2020 12:00:00 AM,Wed,Weekday,No,Rail,40110
5/27/2020 12:00:00 AM,Wed,Weekday,No,Bus,53662
5/26/2020 12:00:00 AM,Tue,Weekday,No,Rail,40159
5/26/2020 12:00:00 AM,Tue,Weekday,No,Bus,56090
5/25/2020 12:00:00 AM,Mon,Weekday,Yes,Rail,18321
5/25/2020 12:00:00 AM,Mon,Weekday,Yes,Bus,24054
5/24/2020 12:00:00 AM,Sun,Sunday,No,Rail,14905
5/24/2020 12:00:00 AM,Sun,Sunday,No,Bus,20465
5/23/2020 12:00:00 AM,Sat,Saturday,No,Rail,20288
5/23/2020 12:00:00 AM,Sat,Saturday,No,Bus,26275
5/22/2020 12:00:00 AM,Fri,Weekday,No,Rail,36113
5/22/2020 12:00:00 AM,Fri,Weekday,No,Bus,49440
5/21/2020 12:00:00 AM,Thu,Weekday,No,Rail,39527
5/21/2020 12:00:00 AM,Thu,Weekday,No,Bus,50074
5/20/2020 12:00:00 AM,Wed,Weekday,No,Rail,39545
5/20/2020 12:00:00 AM,Wed,Weekday,No,Bus,52273
5/19/2020 12:00:00 AM,Tue,Weekday,No,Rail,39862
5/19/2020 12:00:00 AM,Tue,Weekday,No,Bus,51202
5/18/2020 12:00:00 AM,Mon,Weekday,No,Rail,38379
5/18/2020 12:00:00 AM,Mon,Weekday,No,Bus,52500
5/17/2020 12:00:00 AM,Sun,Sunday,No,Rail,14624
5/17/2020 12:00:00 AM,Sun,Sunday,No,Bus,19622
5/16/2020 12:00:00 AM,Sat,Saturday,No,Rail,19283
5/16/2020 12:00:00 AM,Sat,Saturday,No,Bus,23821
5/15/2020 12:00:00 AM,Fri,Weekday,No,Rail,39699
5/15/2020 12:00:00 AM,Fri,Weekday,No,Bus,55323
5/14/2020 12:00:00 AM,Thu,Weekday,No,Rail,38592
5/14/2020 12:00:00 AM,Thu,Weekday,No,Bus,49964
5/13/2020 12:00:00 AM,Wed,Weekday,No,Rail,39112
5/13/2020 12:00:00 AM,Wed,Weekday,No,Bus,51616
5/12/2020 12:00:00 AM,Tue,Weekday,No,Rail,38007
5/12/2020 12:00:00 AM,Tue,Weekday,No,Bus,49546
5/11/2020 12:00:00 AM,Mon,Weekday,No,Rail,37256
5/11/2020 12:00:00 AM,Mon,Weekday,No,Bus,50331
5/10/2020 12:00:00 AM,Sun,Sunday,No,Rail,14361
5/10/2020 12:00:00 AM,Sun,Sunday,No,Bus,19705
5/9/2020 12:00:00 AM,Sat,Saturday,No,Rail,17732
5/9/2020 12:00:00 AM,Sat,Saturday,No,Bus,22815
5/8/2020 12:00:00 AM,Fri,Weekday,No,Rail,36814
5/8/2020 12:00:00 AM,Fri,Weekday,No,Bus,50656
5/7/2020 12:00:00 AM,Thu,Weekday,No,Rail,38613
5/7/2020 12:00:00 AM,Thu,Weekday,No,Bus,52539
5/6/2020 12:00:00 AM,Wed,Weekday,No,Rail,35046
5/6/2020 12:00:00 AM,Wed,Weekday,No,Bus,46089
5/5/2020 12:00:00 AM,Tue,Weekday,No,Rail,37679
5/5/2020 12:00:00 AM,Tue,Weekday,No,Bus,49244
5/4/2020 12:00:00 AM,Mon,Weekday,No,Rail,38258
5/4/2020 12:00:00 AM,Mon,Weekday,No,Bus,55599
5/3/2020 12:00:00 AM,Sun,Sunday,No,Rail,13356
5/3/2020 12:00:00 AM,Sun,Sunday,No,Bus,18291
5/2/2020 12:00:00 AM,Sat,Saturday,No,Rail,19366
5/2/2020 12:00:00 AM,Sat,Saturday,No,Bus,24286
5/1/2020 12:00:00 AM,Fri,Weekday,No,Rail,37513
5/1/2020 12:00:00 AM,Fri,Weekday,No,Bus,56019
4/30/2020 12:00:00 AM,Thu,Weekday,No,Rail,31766
4/30/2020 12:00:00 AM,Thu,Weekday,No,Bus,71080
4/29/2020 12:00:00 AM,Wed,Weekday,No,Rail,36961
4/29/2020 12:00:00 AM,Wed,Weekday,No,Bus,92238
4/28/2020 12:00:00 AM,Tue,Weekday,No,Rail,35164
4/28/2020 12:00:00 AM,Tue,Weekday,No,Bus,83145
4/27/2020 12:00:00 AM,Mon,Weekday,No,Rail,35215
4/27/2020 12:00:00 AM,Mon,Weekday,No,Bus,86373
4/26/2020 12:00:00 AM,Sun,Sunday,No,Rail,11748
4/26/2020 12:00:00 AM,Sun,Sunday,No,Bus,29419
4/25/2020 12:00:00 AM,Sat,Saturday,No,Rail,16736
4/25/2020 12:00:00 AM,Sat,Saturday,No,Bus,37827
4/24/2020 12:00:00 AM,Fri,Weekday,No,Rail,33051
4/24/2020 12:00:00 AM,Fri,Weekday,No,Bus,82778
4/23/2020 12:00:00 AM,Thu,Weekday,No,Rail,34077
4/23/2020 12:00:00 AM,Thu,Weekday,No,Bus,78143
4/22/2020 12:00:00 AM,Wed,Weekday,No,Rail,35760
4/22/2020 12:00:00 AM,Wed,Weekday,No,Bus,83669
4/21/2020 12:00:00 AM,Tue,Weekday,No,Rail,33844
4/21/2020 12:00:00 AM,Tue,Weekday,No,Bus,77325
4/20/2020 12:00:00 AM,Mon,Weekday,No,Rail,34693
4/20/2020 12:00:00 AM,Mon,Weekday,No,Bus,84517
4/19/2020 12:00:00 AM,Sun,Sunday,No,Rail,12970
4/19/2020 12:00:00 AM,Sun,Sunday,No,Bus,31897
4/18/2020 12:00:00 AM,Sat,Saturday,No,Rail,15477
4/18/2020 12:00:00 AM,Sat,Saturday,No,Bus,38115
4/17/2020 12:00:00 AM,Fri,Weekday,No,Rail,34471
4/17/2020 12:00:00 AM,Fri,Weekday,No,Bus,81713
4/16/2020 12:00:00 AM,Thu,Weekday,No,Rail,33855
4/16/2020 12:00:00 AM,Thu,Weekday,No,Bus,77347
4/15/2020 12:00:00 AM,Wed,Weekday,No,Rail,35160
4/15/2020 12:00:00 AM,Wed,Weekday,No,Bus,82164
4/14/2020 12:00:00 AM,Tue,Weekday,No,Rail,35533
4/14/2020 12:00:00 AM,Tue,Weekday,No,Bus,82843
4/13/2020 12:00:00 AM,Mon,Weekday,No,Rail,29966
4/13/2020 12:00:00 AM,Mon,Weekday,No,Bus,73572
4/12/2020 12:00:00 AM,Sun,Sunday,No,Rail,11480
4/12/2020 12:00:00 AM,Sun,Sunday,No,Bus,30224
4/11/2020 12:00:00 AM,Sat,Saturday,No,Rail,16452
4/11/2020 12:00:00 AM,Sat,Saturday,No,Bus,37988
4/10/2020 12:00:00 AM,Fri,Weekday,No,Rail,34490
4/10/2020 12:00:00 AM,Fri,Weekday,No,Bus,79925
4/9/2020 12:00:00 AM,Thu,Weekday,No,Rail,35337
4/9/2020 12:00:00 AM,Thu,Weekday,No,Bus,80465
4/8/2020 12:00:00 AM,Wed,Weekday,No,Rail,36351
4/8/2020 12:00:00 AM,Wed,Weekday,No,Bus,82823
4/7/2020 12:00:00 AM,Tue,Weekday,No,Rail,36125
4/7/2020 12:00:00 AM,Tue,Weekday,No,Bus,79215
4/6/2020 12:00:00 AM,Mon,Weekday,No,Rail,37454
4/6/2020 12:00:00 AM,Mon,Weekday,No,Bus,88117
4/5/2020 12:00:00 AM,Sun,Sunday,No,Rail,14165
4/5/2020 12:00:00 AM,Sun,Sunday,No,Bus,32572
4/4/2020 12:00:00 AM,Sat,Saturday,No,Rail,17847
4/4/2020 12:00:00 AM,Sat,Saturday,No,Bus,39134
4/3/2020 12:00:00 AM,Fri,Weekday,No,Rail,41436
4/3/2020 12:00:00 AM,Fri,Weekday,No,Bus,93746
4/2/2020 12:00:00 AM,Thu,Weekday,No,Rail,40610
4/2/2020 12:00:00 AM,Thu,Weekday,No,Bus,81548
4/1/2020 12:00:00 AM,Wed,Weekday,No,Rail,41915
4/1/2020 12:00:00 AM,Wed,Weekday,No,Bus,86899
3/31/2020 12:00:00 AM,Tue,Weekday,No,Rail,41371
3/31/2020 12:00:00 AM,Tue,Weekday,No,Bus,99229
3/30/2020 12:00:00 AM,Mon,Weekday,No,Rail,46053
3/30/2020 12:00:00 AM,Mon,Weekday,No,Bus,116730
3/29/2020 12:00:00 AM,Sun,Sunday,No,Rail,16315
3/29/2020 12:00:00 AM,Sun,Sunday,No,Bus,38448
3/28/2020 12:00:00 AM,Sat,Saturday,No,Rail,19232
3/28/2020 12:00:00 AM,Sat,Saturday,No,Bus,47226
3/27/2020 12:00:00 AM,Fri,Weekday,No,Rail,49303
3/27/2020 12:00:00 AM,Fri,Weekday,No,Bus,122597
3/26/2020 12:00:00 AM,Thu,Weekday,No,Rail,50128
3/26/2020 12:00:00 AM,Thu,Weekday,No,Bus,112572
3/25/2020 12:00:00 AM,Wed,Weekday,No,Rail,52896
3/25/2020 12:00:00 AM,Wed,Weekday,No,Bus,104732
3/24/2020 12:00:00 AM,Tue,Weekday,No,Rail,60249
3/24/2020 12:00:00 AM,Tue,Weekday,No,Bus,115596
3/23/2020 12:00:00 AM,Mon,Weekday,No,Rail,60870
3/23/2020 12:00:00 AM,Mon,Weekday,No,Bus,114137
3/22/2020 12:00:00 AM,Sun,Sunday,No,Rail,22756
3/22/2020 12:00:00 AM,Sun,Sunday,No,Bus,38974
3/21/2020 12:00:00 AM,Sat,Saturday,No,Rail,30789
3/21/2020 12:00:00 AM,Sat,Saturday,No,Bus,78896
3/20/2020 12:00:00 AM,Fri,Weekday,No,Rail,85056
3/20/2020 12:00:00 AM,Fri,Weekday,No,Bus,155148
3/19/2020 12:00:00 AM,Thu,Weekday,No,Rail,95110
3/19/2020 12:00:00 AM,Thu,Weekday,No,Bus,147260
3/18/2020 12:00:00 AM,Wed,Weekday,No,Rail,110441
3/18/2020 12:00:00 AM,Wed,Weekday,No,Bus,145350
3/17/2020 12:00:00 AM,Tue,Weekday,No,Rail,140667
3/17/2020 12:00:00 AM,Tue,Weekday,No,Bus,211795
3/16/2020 12:00:00 AM,Mon,Weekday,No,Rail,195051
3/16/2020 12:00:00 AM,Mon,Weekday,No,Bus,250210
3/15/2020 12:00:00 AM,Sun,Sunday,No,Rail,63179
3/15/2020 12:00:00 AM,Sun,Sunday,No,Bus,149757
3/14/2020 12:00:00 AM,Sat,Saturday,No,Rail,103926
3/14/2020 12:00:00 AM,Sat,Saturday,No,Bus,219932
3/13/2020 12:00:00 AM,Fri,Weekday,No,Rail,364076
3/13/2020 12:00:00 AM,Fri,Weekday,No,Bus,333605
3/12/2020 12:00:00 AM,Thu,Weekday,No,Rail,503066
3/12/2020 12:00:00 AM,Thu,Weekday,No,Bus,356554
3/11/2020 12:00:00 AM,Wed,Weekday,No,Rail,583006
3/11/2020 12:00:00 AM,Wed,Weekday,No,Bus,376895
3/10/2020 12:00:00 AM,Tue,Weekday,No,Rail,608565
3/10/2020 12:00:00 AM,Tue,Weekday,No,Bus,378080
3/9/2020 12:00:00 AM,Mon,Weekday,No,Rail,587877
3/9/2020 12:00:00 AM,Mon,Weekday,No,Bus,391351
3/8/2020 12:00:00 AM,Sun,Sunday,No,Rail,171577
3/8/2020 12:00:00 AM,Sun,Sunday,No,Bus,198284
3/7/2020 12:00:00 AM,Sat,Saturday,No,Rail,224902
3/7/2020 12:00:00 AM,Sat,Saturday,No,Bus,256752
3/6/2020 12:00:00 AM,Fri,Weekday,No,Rail,580211
3/6/2020 12:00:00 AM,Fri,Weekday,No,Bus,374177
3/5/2020 12:00:00 AM,Thu,Weekday,No,Rail,656150
3/5/2020 12:00:00 AM,Thu,Weekday,No,Bus,401353
3/4/2020 12:00:00 AM,Wed,Weekday,No,Rail,673985
3/4/2020 12:00:00 AM,Wed,Weekday,No,Bus,398487
3/3/2020 12:00:00 AM,Tue,Weekday,No,Rail,654577
3/3/2020 12:00:00 AM,Tue,Weekday,No,Bus,406444
3/2/2020 12:00:00 AM,Mon,Weekday,No,Rail,619419
3/2/2020 12:00:00 AM,Mon,Weekday,No,Bus,392997
3/1/2020 12:00:00 AM,Sun,Sunday,No,Rail,156209
3/1/2020 12:00:00 AM,Sun,Sunday,No,Bus,200223
2/29/2020 12:00:00 AM,Sat,Saturday,No,Rail,212008
2/29/2020 12:00:00 AM,Sat,Saturday,No,Bus,178049
2/28/2020 12:00:00 AM,Fri,Weekday,No,Rail,595646
2/28/2020 12:00:00 AM,Fri,Weekday,No,Bus,431353
2/27/2020 12:00:00 AM,Thu,Weekday,No,Rail,662493
2/27/2020 12:00:00 AM,Thu,Weekday,No,Bus,433634
2/26/2020 12:00:00 AM,Wed,Weekday,No,Rail,664081
2/26/2020 12:00:00 AM,Wed,Weekday,No,Bus,436860
2/25/2020 12:00:00 AM,Tue,Weekday,No,Rail,662170
2/25/2020 12:00:00 AM,Tue,Weekday,No,Bus,442308
2/24/2020 12:00:00 AM,Mon,Weekday,No,Rail,622991
2/24/2020 12:00:00 AM,Mon,Weekday,No,Bus,449480
2/23/2020 12:00:00 AM,Sun,Sunday,No,Rail,170817
2/23/2020 12:00:00 AM,Sun,Sunday,No,Bus,138034
2/22/2020 12:00:00 AM,Sat,Saturday,No,Rail,231943
2/22/2020 12:00:00 AM,Sat,Saturday,No,Bus,183665
2/21/2020 12:00:00 AM,Fri,Weekday,No,Rail,589678
2/21/2020 12:00:00 AM,Fri,Weekday,No,Bus,383332
2/20/2020 12:00:00 AM,Thu,Weekday,No,Rail,655430
2/20/2020 12:00:00 AM,Thu,Weekday,No,Bus,410940
2/19/2020 12:00:00 AM,Wed,Weekday,No,Rail,648968
2/19/2020 12:00:00 AM,Wed,Weekday,No,Bus,421942
2/18/2020 12:00:00 AM,Tue,Weekday,No,Rail,632762
2/18/2020 12:00:00 AM,Tue,Weekday,No,Bus,421212
2/17/2020 12:00:00 AM,Mon,Weekday,Yes,Rail,247893
2/17/2020 12:00:00 AM,Mon,Weekday,Yes,Bus,212827
2/16/2020 12:00:00 AM,Sun,Sunday,No,Rail,177493
2/16/2020 12:00:00 AM,Sun,Sunday,No,Bus,136253
2/15/2020 12:00:00 AM,Sat,Saturday,No,Rail,227041
2/15/2020 12:00:00 AM,Sat,Saturday,No,Bus,172470
2/14/2020 12:00:00 AM,Fri,Weekday,No,Rail,579125
2/14/2020 12:00:00 AM,Fri,Weekday,No,Bus,419460
2/13/2020 12:00:00 AM,Thu,Weekday,No,Rail,656658
2/13/2020 12:00:00 AM,Thu,Weekday,No,Bus,413894
2/12/2020 12:00:00 AM,Wed,Weekday,No,Rail,666649
2/12/2020 12:00:00 AM,Wed,Weekday,No,Bus,338023
2/11/2020 12:00:00 AM,Tue,Weekday,No,Rail,665729
2/11/2020 12:00:00 AM,Tue,Weekday,No,Bus,335242
2/10/2020 12:00:00 AM,Mon,Weekday,No,Rail,622891
2/10/2020 12:00:00 AM,Mon,Weekday,No,Bus,322245
2/9/2020 12:00:00 AM,Sun,Sunday,No,Rail,153988
2/9/2020 12:00:00 AM,Sun,Sunday,No,Bus,103629
2/8/2020 12:00:00 AM,Sat,Saturday,No,Rail,236476
2/8/2020 12:00:00 AM,Sat,Saturday,No,Bus,142023
2/7/2020 12:00:00 AM,Fri,Weekday,No,Rail,589990
2/7/2020 12:00:00 AM,Fri,Weekday,No,Bus,308890
2/6/2020 12:00:00 AM,Thu,Weekday,No,Rail,647190
2/6/2020 12:00:00 AM,Thu,Weekday,No,Bus,315627
2/5/2020 12:00:00 AM,Wed,Weekday,No,Rail,656518
2/5/2020 12:00:00 AM,Wed,Weekday,No,Bus,328097
2/4/2020 12:00:00 AM,Tue,Weekday,No,Rail,671505
2/4/2020 12:00:00 AM,Tue,Weekday,No,Bus,339548
2/3/2020 12:00:00 AM,Mon,Weekday,No,Rail,617638
2/3/2020 12:00:00 AM,Mon,Weekday,No,Bus,344266
2/2/2020 12:00:00 AM,Sun,Sunday,No,Rail,154578
2/2/2020 12:00:00 AM,Sun,Sunday,No,Bus,100477
2/1/2020 12:00:00 AM,Sat,Saturday,No,Rail,224057
2/1/2020 12:00:00 AM,Sat,Saturday,No,Bus,147263
1/31/2020 12:00:00 AM,Fri,Weekday,No,Rail,597530
1/31/2020 12:00:00 AM,Fri,Weekday,No,Bus,336971
1/30/2020 12:00:00 AM,Thu,Weekday,No,Rail,662606
1/30/2020 12:00:00 AM,Thu,Weekday,No,Bus,348891
1/29/2020 12:00:00 AM,Wed,Weekday,No,Rail,671510
1/29/2020 12:00:00 AM,Wed,Weekday,No,Bus,377345
1/28/2020 12:00:00 AM,Tue,Weekday,No,Rail,656377
1/28/2020 12:00:00 AM,Tue,Weekday,No,Bus,354723
1/27/2020 12:00:00 AM,Mon,Weekday,No,Rail,611842
1/27/2020 12:00:00 AM,Mon,Weekday,No,Bus,358763
1/26/2020 12:00:00 AM,Sun,Sunday,No,Rail,176291
1/26/2020 12:00:00 AM,Sun,Sunday,No,Bus,116170
1/25/2020 12:00:00 AM,Sat,Saturday,No,Rail,248092
1/25/2020 12:00:00 AM,Sat,Saturday,No,Bus,153732
1/24/2020 12:00:00 AM,Fri,Weekday,No,Rail,663943
1/24/2020 12:00:00 AM,Fri,Weekday,No,Bus,369649
1/23/2020 12:00:00 AM,Thu,Weekday,No,Rail,672822
1/23/2020 12:00:00 AM,Thu,Weekday,No,Bus,378312
1/22/2020 12:00:00 AM,Wed,Weekday,No,Rail,657964
1/22/2020 12:00:00 AM,Wed,Weekday,No,Bus,369251
1/21/2020 12:00:00 AM,Tue,Weekday,No,Rail,640121
1/21/2020 12:00:00 AM,Tue,Weekday,No,Bus,367307
1/20/2020 12:00:00 AM,Mon,Weekday,Yes,Rail,203184
1/20/2020 12:00:00 AM,Mon,Weekday,Yes,Bus,155933
1/19/2020 12:00:00 AM,Sun,Sunday,No,Rail,161968
1/19/2020 12:00:00 AM,Sun,Sunday,No,Bus,133716
1/18/2020 12:00:00 AM,Sat,Saturday,No,Rail,198714
1/18/2020 12:00:00 AM,Sat,Saturday,No,Bus,149426
1/17/2020 12:00:00 AM,Fri,Weekday,No,Rail,580493
1/17/2020 12:00:00 AM,Fri,Weekday,No,Bus,393638
1/16/2020 12:00:00 AM,Thu,Weekday,No,Rail,681903
1/16/2020 12:00:00 AM,Thu,Weekday,No,Bus,446242
1/15/2020 12:00:00 AM,Wed,Weekday,No,Rail,679351
1/15/2020 12:00:00 AM,Wed,Weekday,No,Bus,459491
1/14/2020 12:00:00 AM,Tue,Weekday,No,Rail,668282
1/14/2020 12:00:00 AM,Tue,Weekday,No,Bus,443410
1/13/2020 12:00:00 AM,Mon,Weekday,No,Rail,639163
1/13/2020 12:00:00 AM,Mon,Weekday,No,Bus,454216
1/12/2020 12:00:00 AM,Sun,Sunday,No,Rail,160043
1/12/2020 12:00:00 AM,Sun,Sunday,No,Bus,148781
1/11/2020 12:00:00 AM,Sat,Saturday,No,Rail,222405
1/11/2020 12:00:00 AM,Sat,Saturday,No,Bus,195332
1/10/2020 12:00:00 AM,Fri,Weekday,No,Rail,601278
1/10/2020 12:00:00 AM,Fri,Weekday,No,Bus,435606
1/9/2020 12:00:00 AM,Thu,Weekday,No,Rail,649538
1/9/2020 12:00:00 AM,Thu,Weekday,No,Bus,434897
1/8/2020 12:00:00 AM,Wed,Weekday,No,Rail,629474
1/8/2020 12:00:00 AM,Wed,Weekday,No,Bus,428295
1/7/2020 12:00:00 AM,Tue,Weekday,No,Rail,647914
1/7/2020 12:00:00 AM,Tue,Weekday,No,Bus,394418
1/6/2020 12:00:00 AM,Mon,Weekday,No,Rail,614291
1/6/2020 12:00:00 AM,Mon,Weekday,No,Bus,452470
1/5/2020 12:00:00 AM,Sun,Sunday,No,Rail,145140
1/5/2020 12:00:00 AM,Sun,Sunday,No,Bus,140163
1/4/2020 12:00:00 AM,Sat,Saturday,No,Rail,188417
1/4/2020 12:00:00 AM,Sat,Saturday,No,Bus,179353
1/3/2020 12:00:00 AM,Fri,Weekday,No,Rail,486994
1/3/2020 12:00:00 AM,Fri,Weekday,No,Bus,396772
1/2/2020 12:00:00 AM,Thu,Weekday,No,Rail,497742
1/2/2020 12:00:00 AM,Thu,Weekday,No,Bus,396763
1/1/2020 12:00:00 AM,Wed,Weekday,Yes,Rail,130023
1/1/2020 12:00:00 AM,Wed,Weekday,Yes,Bus,125673
12/31/2019 12:00:00 AM,Tue,Weekday,No,Rail,405886
12/31/2019 12:00:00 AM,Tue,Weekday,No,Bus,302592
12/30/2019 12:00:00 AM,Mon,Weekday,No,Rail,432303
12/30/2019 12:00:00 AM,Mon,Weekday,No,Bus,318188
12/29/2019 12:00:00 AM,Sun,Sunday,No,Rail,137214
12/29/2019 12:00:00 AM,Sun,Sunday,No,Bus,136467
12/28/2019 12:00:00 AM,Sat,Saturday,No,Rail,237418
12/28/2019 12:00:00 AM,Sat,Saturday,No,Bus,230670
12/27/2019 12:00:00 AM,Fri,Weekday,No,Rail,373704
12/27/2019 12:00:00 AM,Fri,Weekday,No,Bus,310526
12/26/2019 12:00:00 AM,Thu,Weekday,No,Rail,311415
12/26/2019 12:00:00 AM,Thu,Weekday,No,Bus,284447
12/25/2019 12:00:00 AM,Wed,Weekday,Yes,Rail,59218
12/25/2019 12:00:00 AM,Wed,Weekday,Yes,Bus,97499
12/24/2019 12:00:00 AM,Tue,Weekday,No,Rail,200031
12/24/2019 12:00:00 AM,Tue,Weekday,No,Bus,256585
12/23/2019 12:00:00 AM,Mon,Weekday,No,Rail,425299
12/23/2019 12:00:00 AM,Mon,Weekday,No,Bus,335406
12/22/2019 12:00:00 AM,Sun,Sunday,No,Rail,146965
12/22/2019 12:00:00 AM,Sun,Sunday,No,Bus,159143
12/21/2019 12:00:00 AM,Sat,Saturday,No,Rail,205302
12/21/2019 12:00:00 AM,Sat,Saturday,No,Bus,228514
12/20/2019 12:00:00 AM,Fri,Weekday,No,Rail,542615
12/20/2019 12:00:00 AM,Fri,Weekday,No,Bus,400346
12/19/2019 12:00:00 AM,Thu,Weekday,No,Rail,628632
12/19/2019 12:00:00 AM,Thu,Weekday,No,Bus,397085
12/18/2019 12:00:00 AM,Wed,Weekday,No,Rail,660343
12/18/2019 12:00:00 AM,Wed,Weekday,No,Bus,420593
12/17/2019 12:00:00 AM,Tue,Weekday,No,Rail,653463
12/17/2019 12:00:00 AM,Tue,Weekday,No,Bus,422123
12/16/2019 12:00:00 AM,Mon,Weekday,No,Rail,593821
12/16/2019 12:00:00 AM,Mon,Weekday,No,Bus,406756
12/15/2019 12:00:00 AM,Sun,Sunday,No,Rail,183657
12/15/2019 12:00:00 AM,Sun,Sunday,No,Bus,168723
12/14/2019 12:00:00 AM,Sat,Saturday,No,Rail,256195
12/14/2019 12:00:00 AM,Sat,Saturday,No,Bus,235641
12/13/2019 12:00:00 AM,Fri,Weekday,No,Rail,596030
12/13/2019 12:00:00 AM,Fri,Weekday,No,Bus,407684
12/12/2019 12:00:00 AM,Thu,Weekday,No,Rail,675042
12/12/2019 12:00:00 AM,Thu,Weekday,No,Bus,424999
12/11/2019 12:00:00 AM,Wed,Weekday,No,Rail,676321
12/11/2019 12:00:00 AM,Wed,Weekday,No,Bus,433539
12/10/2019 12:00:00 AM,Tue,Weekday,No,Rail,671642
12/10/2019 12:00:00 AM,Tue,Weekday,No,Bus,437410
12/9/2019 12:00:00 AM,Mon,Weekday,No,Rail,619312
12/9/2019 12:00:00 AM,Mon,Weekday,No,Bus,418292
12/8/2019 12:00:00 AM,Sun,Sunday,No,Rail,168333
12/8/2019 12:00:00 AM,Sun,Sunday,No,Bus,158398
12/7/2019 12:00:00 AM,Sat,Saturday,No,Rail,256864
12/7/2019 12:00:00 AM,Sat,Saturday,No,Bus,235045
12/6/2019 12:00:00 AM,Fri,Weekday,No,Rail,625090
12/6/2019 12:00:00 AM,Fri,Weekday,No,Bus,424221
12/5/2019 12:00:00 AM,Thu,Weekday,No,Rail,702726
12/5/2019 12:00:00 AM,Thu,Weekday,No,Bus,450528
12/4/2019 12:00:00 AM,Wed,Weekday,No,Rail,672149
12/4/2019 12:00:00 AM,Wed,Weekday,No,Bus,457032
12/3/2019 12:00:00 AM,Tue,Weekday,No,Rail,670784
12/3/2019 12:00:00 AM,Tue,Weekday,No,Bus,459935
12/2/2019 12:00:00 AM,Mon,Weekday,No,Rail,599681
12/2/2019 12:00:00 AM,Mon,Weekday,No,Bus,440427
12/1/2019 12:00:00 AM,Sun,Sunday,No,Rail,120134
12/1/2019 12:00:00 AM,Sun,Sunday,No,Bus,141795
11/30/2019 12:00:00 AM,Sat,Saturday,No,Rail,192943
11/30/2019 12:00:00 AM,Sat,Saturday,No,Bus,179416
11/29/2019 12:00:00 AM,Fri,Weekday,No,Rail,288284
11/29/2019 12:00:00 AM,Fri,Weekday,No,Bus,227628
11/28/2019 12:00:00 AM,Thu,Weekday,Yes,Rail,89886
11/28/2019 12:00:00 AM,Thu,Weekday,Yes,Bus,115969
11/27/2019 12:00:00 AM,Wed,Weekday,No,Rail,468502
11/27/2019 12:00:00 AM,Wed,Weekday,No,Bus,309689
11/26/2019 12:00:00 AM,Tue,Weekday,No,Rail,620069
11/26/2019 12:00:00 AM,Tue,Weekday,No,Bus,376801
11/25/2019 12:00:00 AM,Mon,Weekday,No,Rail,628266
11/25/2019 12:00:00 AM,Mon,Weekday,No,Bus,353519
11/24/2019 12:00:00 AM,Sun,Sunday,No,Rail,173693
11/24/2019 12:00:00 AM,Sun,Sunday,No,Bus,129526
11/23/2019 12:00:00 AM,Sat,Saturday,No,Rail,237271
11/23/2019 12:00:00 AM,Sat,Saturday,No,Bus,171287
11/22/2019 12:00:00 AM,Fri,Weekday,No,Rail,620465
11/22/2019 12:00:00 AM,Fri,Weekday,No,Bus,387213
11/21/2019 12:00:00 AM,Thu,Weekday,No,Rail,696803
11/21/2019 12:00:00 AM,Thu,Weekday,No,Bus,417406
11/20/2019 12:00:00 AM,Wed,Weekday,No,Rail,687097
11/20/2019 12:00:00 AM,Wed,Weekday,No,Bus,408009
11/19/2019 12:00:00 AM,Tue,Weekday,No,Rail,676901
11/19/2019 12:00:00 AM,Tue,Weekday,No,Bus,411304
11/18/2019 12:00:00 AM,Mon,Weekday,No,Rail,642996
11/18/2019 12:00:00 AM,Mon,Weekday,No,Bus,397122
11/17/2019 12:00:00 AM,Sun,Sunday,No,Rail,154019
11/17/2019 12:00:00 AM,Sun,Sunday,No,Bus,165147
11/16/2019 12:00:00 AM,Sat,Saturday,No,Rail,228783
11/16/2019 12:00:00 AM,Sat,Saturday,No,Bus,186952
11/15/2019 12:00:00 AM,Fri,Weekday,No,Rail,631875
11/15/2019 12:00:00 AM,Fri,Weekday,No,Bus,393537
11/14/2019 12:00:00 AM,Thu,Weekday,No,Rail,686976
11/14/2019 12:00:00 AM,Thu,Weekday,No,Bus,399542
11/13/2019 12:00:00 AM,Wed,Weekday,No,Rail,671842
11/13/2019 12:00:00 AM,Wed,Weekday,No,Bus,385532
11/12/2019 12:00:00 AM,Tue,Weekday,No,Rail,656914
11/12/2019 12:00:00 AM,Tue,Weekday,No,Bus,386274
11/11/2019 12:00:00 AM,Mon,Weekday,Yes,Rail,360705
